class,uuid,image-0,image-1,image-2,image-3,image-4,image-5,image-6,image-7,example_im_0,example_im_1,example_im_2,example_im_3,example_im_4,label
umbrella,915fb1d61d9545ecbb4900e618df1dd3,e9fb26f6-fe68-484d-80b7-73506e3c7aba,8484112f-2bcf-44c8-bc23-b0fb50eb15ed,ec252794-dad2-46d9-af4a-cbb882490dde,edbb708b-46f0-4c20-a49e-b81d97cf022e,43372f79-a28e-4145-a98b-575e1a8682ae,dc39aa7b-78be-48ef-a4a5-926f376e38c7,6d8199bc-4bef-4324-a9ba-1ba8be426d72,a4a557b8-b439-48ef-ab43-15d6e863df2e,0b2d027074d84db.png,683702dc8eda4d0.png,c82c03e2e9e649b.png,e167326fb7cd46f.png,28f7b798f70c445.png,good
wheel,069b86d4b4a2492e92eb3349805479f9,e7e1e8fb-86f6-4e9a-adc3-3a4e97f23ee5,fa91ef3d-fdf5-449b-8b97-8ff029c3e5bd,9dadb11b-ef49-49ed-ac7b-a5bd0716f11a,aa97c670-32b0-41fe-b1cb-630dbe214748,076a236d-f8d9-47b3-8f7a-ce13f1a47315,387a27b9-258e-4ac9-8364-4d4c40dfb3db,cecf5f52-5516-498b-80ba-e6a67aa65785,b128d018-208c-4b1b-8b80-7f07a7a3b009,7b1902be0499441.png,90beefe2ea14446.png,a6900ee0a25a4ed.png,ba2e9f280c24444.png,a59d00c3748e429.png,bad
mug,0ba8f74f92f24901bd78ccf0917c96c4,2caead81-1e1d-45af-91e8-d6f77094a330,fcc1e9fd-64b0-4641-b390-8655078d2be5,ebe912b7-c85e-4f43-94b7-9c7c8259e11f,0eed52a1-90c4-4377-ba94-c3911cf455dc,b5d48df2-2d34-42b9-b4ba-78b40a1caed5,bb298c59-a232-4aa5-8a12-ff8bf2b38923,7ea5b188-c168-406d-87cf-4cbefd538b85,bdd8fd28-9d93-4740-aeaf-4a826f02c2ea,cf84bfdf4ab24ca.png,5880dc99339543e.png,83bee01cf58a404.png,6f5151c867ff484.png,67b02058667f42a.png,good
keyboard,dc170f71703644f9a675ebba196af617,3e2d77f7-ce93-4947-b440-630ec787f266,be4ba2fd-4f74-4b9b-a784-01b338daab9d,180e8235-f583-4f88-bd69-cc80f30d5e83,4bffed15-fb25-4e55-bbb4-b671c4779a0e,4d596908-83da-40d8-b4af-5b89109676bf,c46c2eea-04f5-4c47-840e-6f205cd16462,4fd83e30-770c-4a0b-b7ab-e6610efe109b,836c8a34-ff99-4c1d-8487-f0fce809a6fd,9d7d23a059db438.png,8838ddf1f9c8417.png,5d60ed00b0da47d.png,b32010aea55f4e5.png,4fbe4452d9b3474.png,good
printer,d2888c226e1d4c91aca6b6049198ca33,271a6952-b39f-4ea1-8842-69caa57805e0,8dddde89-6deb-4397-932c-81c9bff7864d,b4c476c5-9b15-4f82-8d16-13c2460186e0,273f9fdc-3700-4157-a264-71d777ffa5da,5d99452d-24ad-4b98-99d8-9c74d671b17b,4ab51142-5dd9-4a0f-9641-3221b3357f4d,a6422e3c-51e0-44c5-9ada-4b8510367662,2f719bfa-7bfe-4032-8015-e5c35daa6d4a,3140eda5a4cb49d.png,39030857ca07422.png,55896b54f178460.png,3b1abddf21aa454.png,e0fff45742e8426.png,bad
pitcher,dd1436c8136541438bcf131f0cd25d54,c616517c-6595-4bcd-8476-ae1bb9a4cee2,ba17226a-9a2a-4044-b7a6-dea5500ccd58,d5fb3453-7405-43e2-984e-5db725e8319f,2a9652be-6d9a-4d9e-8114-da13ffca6fe3,fa124283-fac5-4de4-ab21-017b2a830131,ed517034-abe7-4f19-8073-8563f5b794a4,a93527c9-dd73-4f60-a470-5398fee42331,a99f639b-10bf-42c4-b4b6-2b2cdd543366,931a6b3918c8475.png,556b5955d6fc48d.png,380e7c2fc770404.png,31b2976900e345a.png,b0d0bb706c8c4e4.png,bad
wheel,a57504f70f6240a080b0f86ac1197aea,0ac6e573-64b0-4f2f-af3f-24a62f4878b6,22b2fc6b-8e74-44ed-b193-76bb500a3f65,10424498-e8ed-4047-8615-0cfacc1aabb9,8c983b69-28cd-42dd-a22a-ab758a8cfafe,fc586f16-3da5-4c2c-9a74-d80b4e211211,a27b3428-59e7-41cf-9dd6-eb9ea5010c6d,f61d48ff-c448-4560-8fe5-40748e3d949a,f5b8976e-d819-4e6b-bb36-1fece133a8bd,7c3cdb7d2467474.png,4b74fc88ef5e4bc.png,14da1e36ba1e4f2.png,74797c7a6f2c4cd.png,ea60de0d4d174ad.png,good
hammer,d83b13aafd0a4e649eda3330f4d4f754,b7310eba-637a-4d4d-af0d-32769375be9f,81386749-f9b8-4b11-9992-0fffff135284,5c58b3f0-4079-4a54-9fc3-bc5ec65c8ab6,c751f622-31f4-4429-9677-9d554b04c81d,5f45bf2d-b542-449e-bc86-cda16d1c2b47,886f6b5e-4002-45df-ac5e-8da71f92c364,26e8bee0-4be0-4471-ae2c-66359867f1d6,e383658a-a2ec-43c4-8014-7e9aa256a55b,66c844f161f24ff.png,c3d5f38c636b400.png,eecc3d8ce1484dd.png,9a90c6349f2d40c.png,3668eddf3b8a4aa.png,good
screw,21232a5b1a324ee6b9df5056af610a49,1a7e2c81-3b61-40a2-b62f-b60b3aae3655,7487ced2-7c5e-4c5e-8200-e959d3b10bd9,ae21b4b7-c41e-4559-b677-64f2e6b1adb9,21c180ee-d2c5-44b8-95a1-5aeebb857999,3bbee83b-eb0e-478c-8a82-b8f0df819dfc,61fcdb52-70c8-47ec-a98a-083c94a4bd7d,e0d9284e-aadb-4068-aab9-89916a67bc19,04e060ae-ef78-4654-86e3-2310298c9597,1e7ef49127af4d7.png,9fda9b735f16453.png,8f168ac38c944ff.png,6545c2b9e55a42c.png,878462534f9a4a2.png,good
printer,2661b18596534962ac08879972721c00,7bfe4a1c-fba3-4eac-b088-2aa1e4c95ec7,96bfc334-705d-4e25-a074-9e02bafcaa5d,bacdd285-1aa5-49e3-9af3-477958f3e26a,cd59a1a1-5c31-41bd-a7aa-130c44e0de4e,73dc5a51-c418-4734-a298-29f768e9f306,e150affa-204e-422b-88e3-5f3b30a56db4,cd2d1c52-239e-4659-9609-4773a8b7e646,e64bfb55-7158-480f-9afa-f4fdc2ee6283,0feea609c95e40b.png,7fbf73c20f5a419.png,1daa67d52d0d4be.png,976714099fe4465.png,51ce55bcffb143d.png,bad
t-shirt,04c27525c52748b8a0dead78a14e2f58,59c639e4-0f61-48ce-9cc9-09c90a13214c,a84f598a-5dd2-4cce-b409-c0096fe485a5,75a44b7f-5dd8-4d07-86e3-651d048d9dd5,5b0046a4-4dce-4316-807b-fd43df84922a,71fe379e-efe2-4c19-87a8-aa71adacc749,25c4de0b-da6e-44a1-bf01-c4ff13dda13d,c0b394db-c929-4292-adc0-634b0a76c916,f27c9e08-2734-4f19-81da-967240e7cc4f,f264150f13e84fe.png,16894d08d22641d.png,7e90d210fd0f427.png,3e9d7313c33f4d7.png,452e698506b142a.png,bad
monitor,bc993e6a4f9c47e5a197446a4698b486,6997638e-bba2-4381-8554-a9ffe4f52931,46df7fd5-1d04-43b2-b908-9b4c4621fb75,0dc3ec73-f5f9-40d2-b6bb-55da7d744559,bd85aa71-076f-4e4b-b34a-c806c886ba08,1c3cb3fc-1009-407e-ae4a-adad96dcb9bb,e41ec856-712c-47c1-9dc2-ebc66ba498b3,026228a1-f4d4-464c-9734-bf4aea345b68,3f4b9f1b-8db9-41d1-8f9b-7dc260c63876,9eccc3ebf728450.png,ffd89c9109e84c1.png,f7bb4bfb655643c.png,02cc013a7ad7417.png,e83ce6047d4c40b.png,good
wheel,28274600c55a4280b2297f277c5540bd,b1e5f267-8393-4505-9218-a5d200730978,058a4eb2-43c4-4a08-9775-093042952908,9485b8d6-3131-4c97-a41c-b1c6166c4f92,bf1aba6a-5c2f-4e55-8c8a-2ab5bb2f0f04,037e9467-d4df-4291-831f-4771b60300f9,38c0a7b7-330a-4f71-9b9f-f35c458fd62f,f7db5db2-6387-47ad-ae84-ae2bc29724da,4be098d9-6086-4ec6-a120-bd0b3f1fb673,18b32b42ed6143b.png,2362b8078ddd462.png,74f2d50f26b1419.png,71bba722465a45d.png,91444a72388f434.png,bad
wheel,95a513b9276b45809473224e88257a55,e50715a7-747f-4747-93d9-ebdccf995ae7,1297e46f-379f-4407-ad70-515cb94b8a6a,502d4c7b-030e-41e2-8ba7-fc45e63fe87b,910c286b-1f85-4edb-910f-0978f1fec010,adefc27e-902f-44e3-9a57-fc7fda7d555f,a1bd0075-3fae-4847-bf15-165673769bb4,b2046a9a-68d2-4863-b5c0-3d04d547c215,8c068381-ba2a-4e51-87d0-06847c2b9935,23bb5d50cf11481.png,471149c0187b47e.png,69f54313297942f.png,764d899d1721445.png,147e37cd19064e5.png,good
pillow,c16a30d9aaa54c209bafd9e2b5db0f6f,92c80add-c17a-46d2-99dc-99776c42639b,d02f3323-a903-4cd7-b3bd-669ece0dce9c,3ea995a8-8fee-4d8f-bc89-de68bd507321,6a23f3e5-8c90-4567-ae9a-5d95959c100c,8b7a7008-eed9-430e-8b4c-c7c232202400,563997ce-a6ff-42d0-bf92-fc8f6876ec46,d4402989-9bd9-4a9e-83ba-1b6189d71add,c197f440-f3e5-414c-bb08-1cc504a1a29f,f413e7e1e2a345c.png,dcf201f8c6ea45c.png,e7d72b6c9d40410.png,3da711685bb34ab.png,26b0b102fc5840b.png,good
alarm_clock,c8f10fc275894e088e451453a2cab667,b6d950ea-eef0-4884-a882-6d173c633ddf,863b7737-7c7a-4274-9f69-166f33a6d7b3,04af7020-f9c9-429e-9825-f0506cee5f77,695f17ba-17bb-47b6-b937-73493a1ff3ea,416b479a-10ba-4c02-b620-470d66cd896b,b724884d-3530-4b3e-9235-6e8fb1fa0a3a,0db7859a-29ab-43a0-8526-2980b3069634,4c849d36-8657-437d-bf40-698be11a7950,aaa05b28383d4d3.png,4e008ec1246c45e.png,8912c89768294ed.png,7b0be1f94277480.png,2c7494abd6f74ca.png,good
keyboard,db4c2bdf224d4e4bbdf735435e1c8612,782e524b-5e72-4243-8b73-cbee2e0f9fe0,cf04933e-8a97-4381-87a2-00692c68f123,8898f168-90fe-42e4-af10-cb4a7fc30219,9e975df9-4087-459c-ba52-787369a8cc61,9d84833e-2476-415b-b5e1-d103981400df,186ff145-3d6f-41a0-a4bd-82a3dff38667,6be31c3f-6c38-4bb4-8ba0-41abf0b7f111,9e306991-4838-4031-aaa4-8d6f4bb7f1cd,47f02af229d94f0.png,66e633a294de43c.png,e744a0bb0e4648c.png,94c354d6992f484.png,c81e8116747e419.png,good
mug,19df061c4b2042c6959bc411a3ca100d,44a3161b-7bc9-467d-b14f-9e47722643af,cfcc6a53-015a-4806-9cca-1d147633fbf3,db218f0d-d369-42db-a99d-304b3a142d76,6dcf7177-e853-4135-bff8-3fff59dee59d,b2313462-4df7-4c0b-827c-4310ae9ca43d,203df3e2-40f5-4bce-aaaf-51f5f2c03871,5fca294f-bf43-4209-9254-8b207513dc06,3ead6b33-5290-407e-b9bc-bc0e12357c34,a5c545a2f037459.png,7cba44fb983b448.png,38d81a5133e5443.png,5880dc99339543e.png,be905efefad243d.png,good
fan,87b4aecaf25a424a81f76d7c5da5b701,6972adae-f213-4819-9a7e-6a6dec460225,d875c2db-e6eb-4473-9d9f-143cc642ecf9,eab40ff6-bd79-472b-b3a4-215fb2583b5a,16d328ed-8cb2-4c5a-aa90-867e649e76ec,e47aa7e1-5664-4149-9736-13123a179156,c718a5f3-0259-409e-b9f0-9ad4f7550e77,bbb43e41-6265-4a06-b016-5c5cf0ef76af,7a8819ef-643e-47b3-bac3-3862de8a91e0,4e0314ed74a6473.png,ff8333c713de40d.png,08efc42ea9324be.png,df7aa746906f453.png,a3bdf1f1abcf4b0.png,good
tv,87f4f595301c4ff08943b99f32707954,fa8173f8-230a-4ccd-9d67-c43bf1c95fe7,957c31c9-6606-4105-8cec-5f68a012ef91,e1b0f1f8-182b-4bad-9f07-3f45700575de,dbd59f84-5ef5-416a-8113-35dd48d8007e,8513c72c-2576-4019-a14f-07d4b5c44eb4,cc89c73c-4e08-4463-8769-851f3b9747e8,4e9e46d5-091c-4131-9218-e609b46828df,073e815f-1ea2-4df8-a330-f862fede137e,fa268882690343a.png,488cf455db5f47e.png,931f9ef20ce34cb.png,5900abe9b33c4e3.png,28ee935f28ed4bb.png,good
mug,ec9ec306ffcc49fc80ca077fb634ca8b,8f1f383f-7058-4944-83e5-281810d48ae6,da50ccc1-73fe-4d02-9c12-54a0d2e86234,e0e887c1-459c-4988-8954-8d7c4399993d,fc08572a-b9e8-48c1-9aeb-fbf747c1a0d7,3b537434-b41c-4031-bcc9-5e1bcfdaf74f,73aead0d-d847-44f7-bf13-10f4d8a6067e,ec6fcf67-711e-48db-b8ac-e7390fd43775,1f64e439-e6cd-40e8-8dd2-d10177bda84a,d91ed48bee434c2.png,2f2816fd4caf476.png,07ddb5c472594b5.png,c24195d716134e1.png,4f001254e21f47f.png,good
fan,3a2325cfcb2a4c7daedb92fd230581a7,029fe252-0701-42e5-9ab4-00ad97774c58,9a55f337-0306-4649-9d4a-8dbf9393bd5b,3134e345-cbb9-4d8e-8d99-34a756d6a3ac,5e6e2df2-906d-4d84-bb54-08aec9c0f0ce,c582083f-678c-4a96-a98c-fe9785457ab5,17df88fe-80ce-42a1-8ebe-09fe018633e2,0478bb66-e94b-4582-8100-eb7eeeff0cf6,fd04bf4d-4b82-4072-a36b-411f9741b23e,c7a12889f5fa4ae.png,601d7da6799b43e.png,ae51a2356535484.png,380f2531f245421.png,c06cb33b38ee464.png,bad
bucket,5494395a52c34516b57d00c6e750f6fd,7266116f-ea4d-46c1-a9da-f6f8458abeca,c731cee1-e06b-4ef3-8151-e9184e6acb48,4952ef37-979d-451c-b9d7-ad733a4013cc,9e9be7c1-2007-405f-8848-32b87ce87723,0f0d8e1f-79c3-46b7-a990-d81c8ee4f543,c7b3636d-0907-4017-b6ff-a92d25a55cf0,187f7fc3-d4d9-4bae-a4a7-bc536bbde77a,57f2f312-ac56-4a96-b242-ab9b1a508210,b3854abcee41415.png,dbf465b77fac436.png,ffb5d22fddef406.png,958978c7cbe2446.png,ef4c1d8298a9432.png,good
lemon,de2850e394424330aace7c165b4a0c08,9249a318-5f79-4780-8e4d-5ccbd803402a,2c203176-89ef-49e0-8a14-2fc30140f25d,d20f57e3-ff3c-4819-baee-d421be832930,a30fc14a-1c49-4247-b2e4-ac564e9733b6,1e324881-aca8-410d-ab2b-e8041597ca85,838ccf83-4ce4-4e16-94cf-b458461ab647,a68a2dbb-87c2-4387-b8d3-52807decebcf,344327c5-1925-48fe-b2f9-02f3300caa64,98db0c1eb63b405.png,41f89a4f4ea344f.png,dd8d17774fdc47b.png,d3619f6ca4ca49a.png,319018671e3548d.png,good
plate,c916baaa52044a53bc1ace1be6c1458d,cfdbb9f8-b463-46fc-8144-6f3ce88662b1,949eff47-c260-4988-af68-4a4f12eddd6e,93b19410-3c19-4c3c-a449-52096955ff23,62ebd82d-e471-4d27-8f67-2d6dff4a8781,42dda4a2-cfcc-4742-81d9-c99430c343e8,59400724-ad92-4171-8911-2548587356e9,0953d281-6e05-422e-a567-6dd4136cfc56,a326f547-564a-4dc2-b133-645a22e4d684,f80d94e4c60145c.png,d3be3625109b474.png,330244b82d944de.png,540b6de0730643f.png,af9ef47d83e4430.png,good
shovel,660eac155b4b448eabd9e06376d440b4,63008b1b-a857-4329-9d4c-7c50f1114c9c,577605b6-e534-475b-b1b7-12edd472a00e,f9e60b46-2eaa-4e7f-91a4-98a4ce5c8378,34b8860c-f523-459a-b10f-6d9752eee925,0ff649e9-54a9-421c-981f-b92515f3ec7b,ca3ee981-f1f5-4d17-9277-8cdace1c32e3,d9d27852-e909-4785-9eef-31340448da09,3952625f-13a9-464c-9aae-09400ffc9d75,bd4f6df9677c4bf.png,ff3eb12aa97547b.png,a8d932ba572f4a9.png,ec121ca44e44425.png,908ebf8c8d644a1.png,good
pillow,1ef567278bba4db68ac5488d6b4bc851,140ec5db-14fe-49a2-b0ae-19e374ed24a0,d24cf987-6439-46d0-b220-16c2bf4585cb,fda91cc0-ba33-447d-a71e-802f337dfa4d,e54841ee-a2c9-459e-8390-d6cc828c2789,7a8c86e1-df50-4b4c-9d24-1467909c5aa1,93678c67-3dc7-4b30-ac68-791322e99fb3,5d7c3608-90b5-4466-ad4f-7c9aa0929780,94dfc43b-1db4-4759-b99e-f9e72a416636,9d9e4e4028604bd.png,f69874b3f6e446d.png,1c615b2257324ec.png,192891fd671b40e.png,3cb1613d171140d.png,good
chair,593e9340f632442f805a35d8473e5bd5,12881ca1-7547-446f-9846-ed08d51c2ec5,db09885d-e880-4a01-8057-31cac83701e5,210e01f0-0624-4365-b9f5-807d1cf5305b,e8411171-301e-4117-ae58-3f982065d052,a753718a-cee6-443f-9c82-036331a1952f,3a8185a9-cab6-4949-9725-c02cc826184e,34558025-ff5e-4a18-ab5d-bde2ace50941,f1caeb84-0c72-41d2-bde5-1606429f9b17,576ee981a4ba4b2.png,a6064853d4cc4ca.png,d78aa799a789447.png,71538c456f0c49c.png,5acc788a4ef9452.png,bad
monitor,09316d0dfd2b467a841fd7d6ea70550c,f529bd38-2706-4957-8026-02cc09d6214f,749e4ae3-fa63-4e51-8144-fcd2b194a1fc,9b10800e-a502-4ef9-b35b-d37452e62a10,ebbc4bec-d487-4318-a8ff-886e336309a9,ad19103a-6afc-4a7a-84f3-0fab663a7507,f8f89195-9d86-40b1-86c9-324220e87228,5a3658da-0ce9-4d98-a8a5-882d94b43784,a38538aa-2733-4954-91ac-a11a0cf82a32,acc1f96ca22c436.png,1612d04ce1c346d.png,936d6a924c3b405.png,a542d63aed6b4c6.png,919c898ecd8f4dd.png,good
lemon,7f64d6778f1a4130b6b4d44de5e8e63b,d820c7ee-ec7f-43a1-a0ef-9b8588ab2f92,faac34c2-c35b-46a9-b93c-afe621c46956,4a7c0d0a-bd00-4caa-bcde-1f966572c69a,c3efec25-cb6f-4f5a-a3c6-db1b8f05a771,d535547c-4fdc-476d-9ca4-316a3bf15f64,7a22e57b-57bb-414c-8d8c-845e22bfd111,ef7954d0-ac78-4206-8ade-1723f7c90056,5532ee36-d993-4743-bad5-8f7d7ac15a21,6fdf1d8b59f0404.png,328086be7a384f4.png,55807e9c6f3b4c4.png,d40882a083f0401.png,989c5a5dc77c42e.png,good
helmet,8db119c6f9024196bcfeb196b35a2128,0ad37f19-b4db-44e8-884c-4603ad5fbee9,46035ce5-a9a9-4fac-8899-c9d9ff416439,0ec0e734-3e31-4879-b354-a91f576523eb,261bc7f4-c719-4b43-8c80-e7786cbd3ad7,45a0f7dd-673b-4dba-9f07-3d8e92eca911,0f2bd927-4354-43c9-b1d2-3c3ab3e63dcd,caf9891c-b12a-4762-a91d-511306989f92,0e3a5154-cc53-4afe-b6f1-925706877a13,8f688c0e7f92455.png,d2cb9700f27e4e7.png,c9d8cbf8e65a485.png,f01ff8178d6b4ba.png,b6da799837044bb.png,good
helmet,83bdd9464ea4497bb687259afc4d8ae8,6980775b-01ee-424d-897b-1a32e52e3b84,a0ca0756-53e6-47cf-a706-14f558019206,1b07392a-397c-4149-8f51-9528c0986e83,50b8fae8-8dbe-40d6-aefc-cb9dad8deef0,68f417a5-2039-4295-b262-43ca68491917,d7cadba2-b1d0-493f-92b2-d332ad00b6ab,5a628a59-460e-4e75-ab11-7f7b9f5258da,cbb35913-5731-4c6f-a31b-0ce0372e9fa7,1c203b74987a4bc.png,a141350f92904df.png,d18fa218b085429.png,74b3643b5c974d4.png,df6c6f94bb974f5.png,bad
helmet,57c30e9e4bf74a488bd5af7db5ee27fb,59d01c8a-af0f-4264-a8a9-9eca5fd37c8e,9f528b9a-8abd-48fe-bb81-56c6e15aa377,d6509d33-1fc8-4209-9701-cbfc360f369f,da5e3f0d-c71c-4f8d-9bbb-073fd57f4ac3,a60afbff-662e-4bcf-a363-53f9a9070d1c,4a5676e0-3e15-4cf3-8057-7ad42fc21341,b50123c7-8509-4103-8696-7fe248decf75,98ed6c41-0220-4b2c-b6ba-f4c9316e1463,73ff2ac321bb41a.png,65865d97e1ab444.png,18df90a0578149c.png,9b45531e65b0413.png,30e2f48ce33e418.png,good
speaker,c26c49af481d4e3e8ed023292f7d6ee5,8c4d8647-1ed2-45a0-9008-a3c0a2c0226f,cca8373a-ef96-4e5a-abc6-8148c365f761,fcc75a1e-df7b-4b32-9019-b65159265895,a2ee9788-b7dc-4991-82c7-f0543ce333fd,08289bf3-1665-4059-9024-d7ea48613f33,f30bd93c-5033-4e16-9af4-a6e85eaebcab,36e68b4b-c002-4aa9-a6f5-61de4031c4cc,0d0edce5-3029-4386-a13b-8229735b3bc3,0c047ae76bd445d.png,6452e04b2f6943f.png,2b848fa398b548f.png,62b1f0cd6b33444.png,98d6f36dc4b44e9.png,good
running_shoe,223eb82e877c4a558e25fb24f0e3b7f1,72ca6aa0-a47c-4a3b-a350-3d35ba29f0c7,6ba7124e-4f67-43d4-b3eb-883ba3ae2ab6,23eafe27-2490-47bb-b963-b88703896246,4ea059ed-6da7-4b83-bb5c-c1b71e29ee1e,07c0e2cb-b25f-4a3e-8a7b-b6305de337b9,80964efa-aef0-4657-9de3-1c63c82f264c,ca898932-41cd-41b6-8e30-9809e69cd1ed,f715ae0e-9834-4a7e-a2c4-7fda556742b9,b1f05ab992af498.png,0edc35d855c346d.png,9caea9f6b209483.png,64aa42c00d0946c.png,d21dfcb8bb0d480.png,bad
microwave,69a33a97aa884e98be90b1cf87715cc2,b1bb6e8e-ebc0-476e-90b7-6c910f80ca5d,e65f8a66-0c9b-498f-a34e-3a0ee5193601,026eb597-eb83-4e30-ac39-bf2ddbb8982c,b85161cd-e423-4943-88e4-39e7022b7600,9f6625ad-4f4c-4d70-9606-84f68d668080,3af31848-ba48-4eaa-b0fa-187164bbd12e,731ac95b-397c-430b-9b36-fe42c7d435fa,f5fd9b31-5537-44f5-ab5c-5cc6b79d711f,8d55f76c0e994d9.png,00d857d56a7b45d.png,19d32aa33c0346e.png,11c88c7ab3a44e7.png,607ce8da0a9f4ed.png,good
helmet,14af0d84b5d6407d9540e2b4ea1aae5a,184a30bf-93a4-4685-8677-a1a070a1c6e2,1d1c228f-1faf-4bbd-8d73-593855c7d164,2e6b8066-43b8-45ac-8970-82a93ee8444f,af93e1ae-14d4-4bb5-b7bf-fac44cf43c40,b3bd1a9e-e072-4901-a423-d14b9e8113e6,d4bb1deb-7d84-4577-af2c-87864a7a0bae,825443a8-b992-4b58-ac57-d9be48856f8f,d2f487cd-cedc-4dfe-9128-4fd731470f58,d15f97ed9588486.png,d378c8b18c8e491.png,77bc40fbc73b406.png,047f24ac36bf46d.png,f095dfb9990744f.png,good
alarm_clock,774d076e5ac64aa5a45f0018f18cd927,623356d2-1457-43f8-99bb-15dd8f6315e5,52d25d8f-a2c0-4680-9955-77c0ec7fa16c,480f5b82-21af-4806-96cd-eaf0b76570ec,2578c86d-3086-44c4-a8e6-d6984324855d,0ab71f34-0280-4977-b98a-75870f9b8d99,a6ea105c-4503-4766-acae-a9ef6a27f925,bf5231af-6c52-48d1-9e5e-826a58e8a5b0,330008d9-dbdb-496f-a024-3057282d949f,db0325d8daa0471.png,fdd9a1de738748c.png,b59f715b29bd4b2.png,2131f448fbab411.png,35a57ff437b5413.png,good
trash_bin,73b856529f954ce3808a358cb3cf8e64,d0806469-81cf-48c3-b557-7d7a6afc640f,f2fb483e-8e0d-40a1-986b-d086e585d781,55a8bcdc-074a-499a-8970-ccb7dc9fdd7e,6a2d82b8-58d3-442f-86d0-33332fc8fc29,1c6a47dc-cfe9-42f9-a361-ac20f96c2c2f,bfbf9a9e-4148-4c51-a774-3033d04b8d97,242e1777-953b-4ca4-8bb3-e6beb57720c5,fe0125bb-b70b-48de-af17-d67c5fb0bd5d,0643d3b9040044f.png,33546aa8d5ef455.png,d70e570c3c62470.png,76a4a1b088874e2.png,a5da55850a7542c.png,good
necklace,d2509d1884834967893d06c0cbebd755,26ee59c5-91a8-4811-ac22-b89d35678edb,0025fde4-7352-4f39-9c60-9910e008fb2d,a5cc8e31-306f-4503-b409-0af6cbdb8a4b,d938f46a-091a-4a1f-a26f-e79c69159911,b8647d58-f9c4-4cdb-8b18-fc35eccc3248,e9db51d8-2b7b-4887-ada8-5ebd291b6276,7ba8a262-6913-4c64-a5c4-78e328b0b2cc,7850e0e8-6c73-43dc-a210-5bfeece5c32f,5726462e55014cb.png,2a95c08482d645d.png,1f6458855cef487.png,4387df7fa4d44d1.png,12b18e0b45024b7.png,bad
chair,01525549cf7541009ae47d33da846ead,914f4f57-a222-4ffd-8b66-fc65cd5abdae,af49fc04-4e06-4ba8-8e49-bf56ef826e21,30c967d3-e04d-4f47-a627-5ac03e584c70,e59ae1b1-623f-427d-9a26-d3c8c0c170cc,5ed02e65-343a-450d-8bf7-9fee632e927d,5424e361-6915-4c13-b5d6-3ab4dc263802,5821a490-0a3f-447e-871a-12b52f6e72e1,a84ab79b-8bf5-4172-863d-2c18b68df387,415a9da37b7742d.png,b64ff506172c4bc.png,3776dd677be3446.png,62644612fa10426.png,d6496d4fbf3d4e3.png,bad
monitor,1caab76438a54c6b9274794a5c75b7e3,bb803880-6682-41c2-bf7f-eb178faaf5b9,879672a1-fdc2-4a62-ab64-8ee1557d5784,bab0a47f-c9a3-4bdf-b649-b7d3a187900f,59ec7780-566c-4395-b4ba-168e990f2324,1f7cb331-25f9-41ba-904c-642e53736720,9f837269-d7b5-48e8-85a0-88592e7c9f06,591fe9a2-0b0a-477f-b049-dcfb0f22cd12,3f7204ac-2870-46dd-b753-7b4c2928f6f1,c9b0a5e4a71c409.png,a70458a8bafe478.png,f667ff4a3ca544e.png,a924db46d2f3453.png,8f7e58a4c3e442b.png,good
wheel,9057f3d1c47d48be8979a64c5984e44a,355ac331-0b66-4a1f-801e-17ffc2b33d33,0044db96-65cf-4448-a2f2-b5080a929b61,27b6281d-da43-4475-81b2-8d1ea777d7a0,c48e4300-e89c-4a03-abf1-f49ef9f60c3f,74807cdd-4d8b-4981-b8ee-cc29d2410abe,e223de8e-0ffe-4717-b68f-f0fee636a7ba,bc3cfed9-2258-4e14-b725-b7d18d57e59b,aa87ba63-4fb2-47c8-a153-1301f0023de9,4017a58f98984dc.png,e966c7cecdd04bd.png,0aeba64f6d8e491.png,722be91e2999429.png,6feabca5c3b14b1.png,bad
speaker,d09319ec6c8245f2bc7f20d96a4f328a,675860d8-3245-4357-97f9-3e2e86226531,8732e099-a6e5-4f41-8df2-147e0dc0d14e,fbe03468-fd3f-4eb1-8633-802f25f9b93e,5b151b30-58d3-459e-b528-2175cd147db5,a9a2c9b8-97f2-4350-9232-3a2c017078e1,05f73b9e-a064-41c9-a86d-42131cb814df,8e88f5ee-71b3-4d27-b046-63b7f0acdb5d,de315a22-ed04-4ead-b827-7ea271924a9a,0a1537765b03409.png,fbaa4658352c40a.png,2c0e5a0d0da447f.png,d33cab883a754d1.png,0c047ae76bd445d.png,good
vase,55763d1105d44217b9bda6bd789d9031,5c5e5e01-e78b-4810-b69e-f232a083cbe1,9d77f084-fa07-46b5-93fa-72c3b38613cb,fbbb0c81-254a-4ab4-a1f5-39ad24c47f6c,19be3214-a603-4a1c-b5e3-645cc59672ad,c2b01353-729e-4e3e-87ba-866c57d797cf,3b4d029a-637b-4e45-b0b7-522ec3d3dd24,ca56af8c-e98b-4edd-b8f2-e34ae47ebfb7,21025f53-ffc1-4b98-a821-cbe38a54c5a3,bf7d69e25f52403.png,c1a7a5ceab7940f.png,d35efdeda2b84c1.png,03da0ca7082e480.png,69de7f9b2b91479.png,good
